id,item_id,invoice_id,quantity,unit_price,created_at,updated_at
3537,781,797,2,7533,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3538,795,797,4,60978,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3539,803,797,8,68108,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3540,805,797,6,77412,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3541,787,797,6,99001,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3542,815,797,5,59320,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3543,806,797,1,87340,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3544,958,798,5,64638,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3545,952,798,4,27607,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3546,962,798,8,23346,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3547,954,798,5,47226,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3548,958,798,6,64638,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3549,963,798,5,30323,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3550,964,798,7,72268,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3551,532,799,9,67075,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3552,525,799,6,99566,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3553,534,799,5,76941,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3554,541,799,3,52100,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3555,527,799,2,79977,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3556,531,799,10,33549,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3557,523,799,7,34873,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3558,2064,800,7,94117,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3559,2085,800,4,24984,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3560,2055,800,9,54368,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3561,2068,800,6,78604,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3562,2070,800,2,92651,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3563,2079,800,8,31993,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3564,225,801,6,61980,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3565,224,801,2,6963,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3566,225,801,9,61980,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3567,226,801,8,89958,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3568,221,801,4,72566,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3569,219,801,7,57616,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3570,223,801,4,15165,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3571,221,801,8,72566,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3572,2131,802,1,12857,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3573,2146,802,3,33493,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3574,2172,802,9,51277,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3575,2134,802,4,65654,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3576,2145,802,1,2868,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3577,1715,803,5,99113,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3578,1714,803,6,57191,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3579,1713,803,10,57711,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3580,1717,803,3,59827,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3581,1716,803,9,87400,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3582,1716,803,1,87400,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3583,1711,803,4,99988,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3584,983,804,6,55096,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3585,983,804,3,55096,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3586,979,804,8,74925,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3587,5,805,6,68723,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3588,1601,806,7,72499,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3589,1626,806,9,84489,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3590,1604,806,2,20187,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3591,1990,807,2,81978,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3592,2022,807,2,10161,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3593,2009,807,10,39315,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3594,2000,807,6,54680,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3595,1998,807,10,58361,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3596,1990,807,5,81978,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3597,2017,807,4,18802,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3598,2089,808,9,98668,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3599,2082,808,9,97514,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3600,2056,808,6,32289,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3601,2098,808,5,49169,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3602,2056,808,3,32289,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3603,2068,808,2,78604,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3604,2069,808,8,22220,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3605,2076,808,1,58304,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3606,2174,809,2,78808,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3607,2175,809,6,41529,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3608,2175,809,10,41529,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3609,2174,809,10,78808,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3610,2175,809,1,41529,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3611,2175,809,5,41529,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3612,2174,809,3,78808,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3613,2174,809,9,78808,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3614,1118,810,2,28509,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3615,1118,810,8,28509,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3616,1118,810,10,28509,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3617,1118,810,6,28509,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3618,1119,810,10,94378,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3619,1620,811,6,55984,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3620,1611,811,6,49831,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3621,1618,811,3,94703,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3622,1613,811,1,36148,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3623,1614,811,8,46799,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3624,1599,811,8,52463,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3625,1606,811,7,35705,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3626,1617,811,5,32975,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3627,1192,812,5,78239,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3628,1203,812,5,92884,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3629,1203,812,9,92884,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3630,1184,812,2,3590,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3631,1003,813,2,90833,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3632,1008,813,6,72172,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3633,1007,813,3,69447,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3634,999,813,1,92197,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3635,993,813,9,49574,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3636,1011,813,10,24054,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3637,932,814,4,66412,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3638,540,815,7,8141,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3639,541,815,3,52100,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3640,533,815,4,28429,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3641,1102,816,7,7796,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3642,1103,816,9,96380,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3643,1102,816,8,7796,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3644,1104,816,10,39762,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3645,1105,816,7,69658,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3646,1105,816,7,69658,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3647,1105,816,7,69658,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3648,1103,816,4,96380,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3649,430,817,5,2846,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3650,425,817,8,72653,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3651,429,817,8,88059,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3652,414,817,7,38841,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3653,1226,818,8,35849,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3654,1231,818,5,18769,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3655,1221,818,3,43691,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3656,1227,818,3,92428,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3657,1221,818,6,43691,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3658,1221,818,6,43691,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3659,1225,818,8,77598,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3660,1224,818,10,95715,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3661,478,819,7,53840,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3662,467,819,9,39802,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3663,474,819,5,44258,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3664,475,819,6,82307,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3665,459,819,10,74005,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3666,904,820,10,80662,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3667,884,821,7,94739,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3668,881,821,7,43842,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3669,860,821,1,61056,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3670,880,821,5,54805,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3671,868,821,3,48578,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3672,1865,822,6,50369,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3673,1860,822,7,73665,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3674,1870,822,10,49924,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3675,1882,822,4,1415,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3676,1878,822,7,48795,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3677,1883,822,5,83674,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3678,1862,822,3,18222,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3679,1878,822,6,48795,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3680,1606,823,10,35705,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3681,1599,823,6,52463,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3682,1611,823,9,49831,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3683,1626,823,2,84489,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3684,1620,823,9,55984,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3685,1623,823,10,72473,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3686,96,824,6,25737,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3687,101,824,1,25616,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3688,100,824,5,58238,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3689,99,824,1,39058,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3690,92,824,9,75043,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3691,98,824,6,11571,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3692,101,824,5,25616,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3693,227,825,4,85319,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3694,227,825,5,85319,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3695,227,825,7,85319,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3696,227,825,6,85319,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3697,227,825,5,85319,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3698,227,825,1,85319,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3699,227,825,1,85319,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3700,227,825,5,85319,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3701,549,826,6,54471,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3702,549,826,9,54471,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3703,543,826,4,6056,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3704,1397,827,2,99188,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3705,1398,827,7,76797,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3706,1397,827,6,99188,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3707,1788,828,3,59886,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3708,1803,828,6,37887,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3709,1785,828,4,85362,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3710,1795,828,8,65593,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3711,1786,828,4,16171,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3712,2218,829,3,47495,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3713,2243,829,2,74712,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3714,2231,829,4,81761,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3715,2222,829,2,14821,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3716,2216,829,3,8290,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3717,2226,829,2,74445,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3718,2243,829,4,74712,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3719,1397,830,5,99188,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3720,1110,831,8,45128,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3721,1114,831,2,94517,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3722,1109,831,1,81760,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3723,1117,831,2,476,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3724,2272,832,10,58945,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3725,2252,832,5,46877,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3726,2247,832,6,17505,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3727,2321,833,4,88102,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3728,2312,833,2,46479,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3729,2309,833,1,43781,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3730,2320,833,5,32862,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3731,2304,833,3,27956,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3732,2315,833,8,75653,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3733,1541,834,5,66638,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3734,2305,835,4,60447,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3735,2316,835,4,48439,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3736,2312,835,1,46479,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3737,1178,836,2,61208,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3738,1183,836,10,30141,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3739,1181,836,5,45552,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3740,158,837,7,21078,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3741,165,837,6,61601,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3742,138,837,10,20670,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3743,138,837,4,20670,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3744,152,837,5,59508,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3745,158,837,3,21078,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3746,132,837,8,5760,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3747,784,838,4,92989,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3748,1719,839,10,3160,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3749,1724,839,1,23806,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3750,1724,839,7,23806,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3751,1726,839,4,34791,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3752,1721,839,2,49805,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
3753,1730,839,6,12643,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3754,209,840,4,23092,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3755,209,840,5,23092,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3756,208,840,3,48543,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3757,208,840,5,48543,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3758,209,840,3,23092,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3759,208,840,7,48543,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3760,207,840,10,32427,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3761,207,840,8,32427,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3762,1250,841,9,63837,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3763,1240,841,1,15096,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3764,1255,841,6,93495,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3765,1234,841,3,35293,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3766,1048,842,1,81658,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3767,1047,842,5,74415,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3768,1041,842,4,16740,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3769,1064,842,7,57372,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3770,1068,842,7,44316,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3771,587,843,3,5003,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3772,589,843,5,84793,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3773,589,843,1,84793,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3774,583,843,8,30410,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3775,511,844,10,59026,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3776,507,844,3,85703,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3777,481,844,7,79568,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3778,483,844,7,88003,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3779,496,844,8,58169,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3780,494,844,2,75107,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3781,481,844,2,79568,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3782,1417,845,7,40870,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3783,1411,845,10,62071,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3784,1863,846,5,13505,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3785,1880,846,9,67534,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3786,1857,846,1,39351,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3787,1852,846,9,32414,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3788,1868,846,9,63596,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3789,1853,846,4,25717,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3790,550,847,4,40648,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3791,549,847,4,54471,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3792,545,847,2,72968,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3793,545,847,1,72968,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3794,1057,848,4,61170,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3795,1040,848,4,63577,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3796,1069,848,9,25041,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3797,1053,848,3,56433,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3798,2174,849,2,78808,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3799,2175,849,7,41529,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3800,2174,849,1,78808,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3801,2172,850,8,51277,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3802,2171,850,8,56994,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3803,2154,850,7,60019,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3804,2159,850,2,1365,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3805,2137,850,6,97529,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3806,2142,850,1,68067,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3807,2168,850,3,88216,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3808,2137,850,8,97529,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3809,1919,851,5,96379,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3810,1918,851,4,72018,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3811,1922,851,5,46383,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3812,1922,851,8,46383,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3813,1920,851,5,4264,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3814,1928,852,1,5488,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3815,1923,852,7,83466,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3816,1926,852,1,70356,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3817,1928,852,8,5488,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3818,1923,852,10,83466,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3819,1925,852,7,81647,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3820,1926,852,10,70356,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3821,1925,852,6,81647,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3822,986,853,8,54689,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3823,849,854,9,35772,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3824,847,854,7,70783,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3825,847,854,1,70783,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3826,848,854,5,50051,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3827,847,854,6,70783,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3828,848,854,1,50051,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3829,849,854,4,35772,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3830,848,854,3,50051,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3831,1119,855,4,94378,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3832,2437,856,2,53247,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3833,2404,856,3,87608,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3834,2399,856,7,80864,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
3835,2402,856,1,82589,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
